"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2014","AQS","060750005","1","0.013","ppm","12","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/02/2014","AQS","060750005","1","0.017","ppm","16","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/03/2014","AQS","060750005","1","0.013","ppm","12","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/04/2014","AQS","060750005","1","0.016","ppm","15","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/05/2014","AQS","060750005","1","0.028","ppm","26","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/06/2014","AQS","060750005","1","0.009","ppm","8","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/07/2014","AQS","060750005","1","0.021","ppm","19","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/08/2014","AQS","060750005","1","0.024","ppm","22","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/09/2014","AQS","060750005","1","0.026","ppm","24","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/10/2014","AQS","060750005","1","0.013","ppm","12","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/11/2014","AQS","060750005","1","0.024","ppm","22","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/12/2014","AQS","060750005","1","0.025","ppm","23","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/13/2014","AQS","060750005","1","0.022","ppm","20","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/14/2014","AQS","060750005","1","0.016","ppm","15","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/15/2014","AQS","060750005","1","0.019","ppm","18","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/16/2014","AQS","060750005","1","0.017","ppm","16","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/17/2014","AQS","060750005","1","0.019","ppm","18","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/18/2014","AQS","060750005","1","0.015","ppm","14","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/19/2014","AQS","060750005","1","0.027","ppm","25","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/20/2014","AQS","060750005","1","0.011","ppm","10","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/21/2014","AQS","060750005","1","0.013","ppm","12","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/22/2014","AQS","060750005","1","0.012","ppm","11","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/23/2014","AQS","060750005","1","0.029","ppm","27","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/24/2014","AQS","060750005","1","0.011","ppm","10","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/25/2014","AQS","060750005","1","0.014","ppm","13","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/26/2014","AQS","060750005","1","0.027","ppm","25","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/27/2014","AQS","060750005","1","0.026","ppm","24","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/28/2014","AQS","060750005","1","0.014","ppm","13","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/29/2014","AQS","060750005","1","0.018","ppm","17","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/30/2014","AQS","060750005","1","0.032","ppm","30","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"01/31/2014","AQS","060750005","1","0.027","ppm","25","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/01/2014","AQS","060750005","1","0.029","ppm","27","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/02/2014","AQS","060750005","1","0.032","ppm","30","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/03/2014","AQS","060750005","1","0.028","ppm","26","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/04/2014","AQS","060750005","1","0.022","ppm","20","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/05/2014","AQS","060750005","1","0.031","ppm","29","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/06/2014","AQS","060750005","1","0.021","ppm","19","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/07/2014","AQS","060750005","1","0.034","ppm","31","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/08/2014","AQS","060750005","1","0.031","ppm","29","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/09/2014","AQS","060750005","1","0.028","ppm","26","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/10/2014","AQS","060750005","1","0.017","ppm","16","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/11/2014","AQS","060750005","1","0.021","ppm","19","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/12/2014","AQS","060750005","1","0.021","ppm","19","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/13/2014","AQS","060750005","1","0.014","ppm","13","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/14/2014","AQS","060750005","1","0.016","ppm","15","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/15/2014","AQS","060750005","1","0.024","ppm","22","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/16/2014","AQS","060750005","1","0.032","ppm","30","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/17/2014","AQS","060750005","1","0.027","ppm","25","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/18/2014","AQS","060750005","1","0.031","ppm","29","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/19/2014","AQS","060750005","1","0.029","ppm","27","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/20/2014","AQS","060750005","1","0.021","ppm","19","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/21/2014","AQS","060750005","1","0.022","ppm","20","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/22/2014","AQS","060750005","1","0.02","ppm","19","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/23/2014","AQS","060750005","1","0.02","ppm","19","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/24/2014","AQS","060750005","1","0.029","ppm","27","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/25/2014","AQS","060750005","1","0.038","ppm","35","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/26/2014","AQS","060750005","1","0.037","ppm","34","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/27/2014","AQS","060750005","1","0.036","ppm","33","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"02/28/2014","AQS","060750005","1","0.037","ppm","34","San Francisco","14","82.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/01/2014","AQS","060750005","1","0.033","ppm","31","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/02/2014","AQS","060750005","1","0.034","ppm","31","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/03/2014","AQS","060750005","1","0.027","ppm","25","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/04/2014","AQS","060750005","1","0.02","ppm","19","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/05/2014","AQS","060750005","1","0.026","ppm","24","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/06/2014","AQS","060750005","1","0.033","ppm","31","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/07/2014","AQS","060750005","1","0.027","ppm","25","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/08/2014","AQS","060750005","1","0.025","ppm","23","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/09/2014","AQS","060750005","1","0.031","ppm","29","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/10/2014","AQS","060750005","1","0.033","ppm","31","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/11/2014","AQS","060750005","1","0.035","ppm","32","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/12/2014","AQS","060750005","1","0.03","ppm","28","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/13/2014","AQS","060750005","1","0.03","ppm","28","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/14/2014","AQS","060750005","1","0.024","ppm","22","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/15/2014","AQS","060750005","1","0.024","ppm","22","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/16/2014","AQS","060750005","1","0.035","ppm","32","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/17/2014","AQS","060750005","1","0.032","ppm","30","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/18/2014","AQS","060750005","1","0.034","ppm","31","San Francisco","13","76.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/19/2014","AQS","060750005","1","0.03","ppm","28","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/20/2014","AQS","060750005","1","0.035","ppm","32","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/21/2014","AQS","060750005","1","0.035","ppm","32","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/22/2014","AQS","060750005","1","0.036","ppm","33","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/23/2014","AQS","060750005","1","0.036","ppm","33","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/24/2014","AQS","060750005","1","0.032","ppm","30","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/25/2014","AQS","060750005","1","0.036","ppm","33","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/26/2014","AQS","060750005","1","0.035","ppm","32","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/27/2014","AQS","060750005","1","0.037","ppm","34","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/28/2014","AQS","060750005","1","0.029","ppm","27","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/29/2014","AQS","060750005","1","0.034","ppm","31","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/30/2014","AQS","060750005","1","0.036","ppm","33","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"03/31/2014","AQS","060750005","1","0.038","ppm","35","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/01/2014","AQS","060750005","1","0.036","ppm","33","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/02/2014","AQS","060750005","1","0.038","ppm","35","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/03/2014","AQS","060750005","1","0.035","ppm","32","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/04/2014","AQS","060750005","1","0.036","ppm","33","San Francisco","16","94.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/05/2014","AQS","060750005","1","0.032","ppm","30","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/06/2014","AQS","060750005","1","0.025","ppm","23","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/07/2014","AQS","060750005","1","0.032","ppm","30","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/08/2014","AQS","060750005","1","0.033","ppm","31","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/09/2014","AQS","060750005","1","0.018","ppm","17","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/10/2014","AQS","060750005","1","0.023","ppm","21","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/11/2014","AQS","060750005","1","0.038","ppm","35","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/12/2014","AQS","060750005","1","0.04","ppm","37","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/13/2014","AQS","060750005","1","0.039","ppm","36","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/14/2014","AQS","060750005","1","0.035","ppm","32","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/15/2014","AQS","060750005","1","0.034","ppm","31","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/16/2014","AQS","060750005","1","0.037","ppm","34","San Francisco","13","76.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/17/2014","AQS","060750005","1","0.033","ppm","31","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/18/2014","AQS","060750005","1","0.045","ppm","42","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/19/2014","AQS","060750005","1","0.044","ppm","41","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/20/2014","AQS","060750005","1","0.04","ppm","37","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/21/2014","AQS","060750005","1","0.047","ppm","44","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/22/2014","AQS","060750005","1","0.045","ppm","42","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/23/2014","AQS","060750005","1","0.04","ppm","37","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/24/2014","AQS","060750005","1","0.037","ppm","34","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/25/2014","AQS","060750005","1","0.042","ppm","39","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/26/2014","AQS","060750005","1","0.043","ppm","40","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/27/2014","AQS","060750005","1","0.041","ppm","38","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/28/2014","AQS","060750005","1","0.037","ppm","34","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
"04/29/2014","AQS","060750005","1","0.039","ppm","36","San Francisco","17","100.0000","44201","Ozone","41860","San Francisco-Oakland-Hayward, CA","06","California","075","San Francisco","37.765946","-122.399044"
